"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Heat","H3",4,"AUT","06:28.310","SIEBER, Paul; SIEBER, Bernhard"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Heat","H3",5,"RUS","06:38.070","UFIMTCEV, Mikhail; KUDRYAVTSEV, Ivan"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Heat","H4",1,"SUI","06:20.660","SCHUERCH, Simon; GYR, Mario"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Heat","H4",2,"GRE","06:22.360","KONSOLAS, Eleftherios; GIANNAROS, Spyridon"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Heat","H4",3,"CZE","06:26.150","VETESNIK, Jan; VETESNIK, Ondrej"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Heat","H4",4,"SVK","07:21.530","VANCO, Matus; VANCO, Richard"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FA",1,"FRA","06:11.800","DELAYRE, Stany; AZOU, Jeremie"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FA",2,"GER","06:13.220","STEINHUEBEL, Konstantin; HARTIG, Lars"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FA",3,"NOR","06:13.280","BRUN, Kristoffer; STRANDLI, Are"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FA",4,"ITA","06:13.670","MICHELETTI, Andrea; RUTA, Pietro"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FA",5,"SUI","06:14.030","SCHUERCH, Simon; GYR, Mario"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FA",6,"NED","06:17.480","MUDA, Tycho; MUDA, Vincent"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FB",1,"GRE","06:17.900","KONSOLAS, Eleftherios; GIANNAROS, Spyridon"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FB",2,"POL","06:18.310","MIKOLAJCZEWSKI, Artur; JANKOWSKI, Milosz"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FB",3,"GBR","06:20.200","FLETCHER, William; KIRKWOOD, Jamie"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FB",4,"CZE","06:21.470","VETESNIK, Jan; VETESNIK, Ondrej"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FB",5,"HUN","06:23.810","GALAMBOS, Peter; CSEPREGI, Gabor"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FB",6,"AUT","06:31.860","SIEBER, Paul; SIEBER, Bernhard"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FC",1,"UKR","06:29.080","KOVALOV, Stanislav; KHMARA, Igor"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FC",2,"DEN","06:30.860","STEPHANSEN, Henrik; JENSEN, Steffen"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FC",3,"CRO","06:34.680","RADONIC, Vedran; RUPCIC, Dino"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FC",4,"RUS","06:35.230","UFIMTCEV, Mikhail; KUDRYAVTSEV, Ivan"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FC",5,"BUL","06:39.380","VITANOV, Vassil; KARAIVANOV, Zlatko"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FD",1,"SVK","06:37.080","VANCO, Matus; VANCO, Richard"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Final","FD",2,"SLO","06:43.490","MALESIC, Matevz; BOLHA, Marko"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R1",1,"GBR","06:21.440","FLETCHER, William; KIRKWOOD, Jamie"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R1",2,"HUN","06:23.320","GALAMBOS, Peter; CSEPREGI, Gabor"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R1",3,"DEN","06:25.510","STEPHANSEN, Henrik; JENSEN, Steffen"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R1",4,"SVK","06:42.410","VANCO, Matus; VANCO, Richard"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R1",5,"BUL","06:47.060","VITANOV, Vassil; KARAIVANOV, Zlatko"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R2",1,"CZE","06:30.630","VETESNIK, Jan; VETESNIK, Ondrej"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R2",2,"AUT","06:31.590","SIEBER, Paul; SIEBER, Bernhard"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R2",3,"UKR","06:32.680","KOVALOV, Stanislav; KHMARA, Igor"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R2",4,"RUS","06:36.450","UFIMTCEV, Mikhail; KUDRYAVTSEV, Ivan"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R2",5,"CRO","06:45.890","RADONIC, Vedran; RUPCIC, Dino"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Repechage","R2",6,"SLO","06:47.840","MALESIC, Matevz; BOLHA, Marko"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 1",1,"NOR","06:20.380","BRUN, Kristoffer; STRANDLI, Are"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 1",2,"GER","06:21.230","STEINHUEBEL, Konstantin; HARTIG, Lars"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 1",3,"NED","06:22.960","MUDA, Tycho; MUDA, Vincent"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 1",4,"GRE","06:26.430","KONSOLAS, Eleftherios; GIANNAROS, Spyridon"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 1",5,"GBR","06:27.310","FLETCHER, William; KIRKWOOD, Jamie"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 1",6,"AUT","06:36.390","SIEBER, Paul; SIEBER, Bernhard"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 2",1,"FRA","06:17.770","DELAYRE, Stany; AZOU, Jeremie"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 2",2,"ITA","06:19.120","MICHELETTI, Andrea; RUTA, Pietro"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 2",3,"SUI","06:20.150","SCHUERCH, Simon; GYR, Mario"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 2",4,"POL","06:22.910","MIKOLAJCZEWSKI, Artur; JANKOWSKI, Milosz"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 2",5,"CZE","06:33.050","VETESNIK, Jan; VETESNIK, Ondrej"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SA/B 2",6,"HUN","06:34.450","GALAMBOS, Peter; CSEPREGI, Gabor"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SC/D 1",1,"DEN","06:35.720","STEPHANSEN, Henrik; JENSEN, Steffen"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SC/D 1",2,"RUS","06:37.220","UFIMTCEV, Mikhail; KUDRYAVTSEV, Ivan"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SC/D 1",3,"BUL","06:41.440","VITANOV, Vassil; KARAIVANOV, Zlatko"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SC/D 1",4,"SLO","06:47.290","MALESIC, Matevz; BOLHA, Marko"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SC/D 2",1,"CRO","06:27.840","RADONIC, Vedran; RUPCIC, Dino"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SC/D 2",2,"UKR","06:28.280","KOVALOV, Stanislav; KHMARA, Igor"
"2014 European Rowing Championships","LM2x","Lightweight Men's Double Sculls - Semifinal","SC/D 2",3,"SVK","06:30.130","VANCO, Matus; VANCO, Richard"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H1",1,"DEN","05:54.610","WINTHER, Kasper; LARSEN, Jacob; BARSOE, Jacob; JOERGENSEN, Morten"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H1",2,"GER","05:57.370","KOCH, Jonathan; WICHERT, Lars; ARNOLD, Matthias; PESCHEL, Julius"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H1",3,"POL","06:01.360","PSZCZOLKOWSKI, Patryk; KAMINSKI, Dawid; SOBCZAK, Adam; PSZCZOLKOWSKI, Bartosz"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H1",4,"CZE","06:04.550","HUMPOLEC, Michael; HAJEK, Jan; ZADAK, Karel; VIKTORA, Milan"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H1",5,"AUT","06:05.700","SIGL, Dominik; LEMP, Markus; BERG, Florian; HELLMEIER, Joschka"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H1",6,"ITA","06:06.910","LA PADULA, Livio; DELL'AQUILA, Armando; GORETTI, Martino; LUINI, Elia"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H2",1,"GBR","05:58.070","ALDRED, Mark; CHAMBERS, Peter; CHAMBERS, Richard; BARTLEY, Chris"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H2",2,"FRA","06:00.850","MOUTERDE, Augustin; BAROUKH, Thomas; SOLFOROSI, Franck; RAINEAU, Guillaume"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H2",3,"ESP","06:06.090","PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus; FRANQUET MONTFORT, Marc; ROJAS AZNAR, Patricio"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H2",4,"RUS","06:10.100","BELIKOV, Mikhail; KURANOV, Anton; VIKULIN, Aleksey; CHAUKIN, Alexander"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H2",5,"NED","06:12.180","PIJS, Joris; VAN GENNEP, Jort; VAN DEN ENDE, Bjorn; HEIJBROCK, Timothee"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Heat","H2",6,"UKR","06:16.210","SYCHOV, Serhii; ZAMANA, Iegor; SERDIUK, Oleksandr; CHYKYRYNDA, Valerii"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FA",1,"DEN","06:08.810","WINTHER, Kasper; LARSEN, Jacob; BARSOE, Jacob; JOERGENSEN, Morten"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FA",2,"GBR","06:10.970","ALDRED, Mark; CHAMBERS, Peter; CHAMBERS, Richard; BARTLEY, Chris"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FA",3,"FRA","06:12.810","MOUTERDE, Augustin; BAROUKH, Thomas; SOLFOROSI, Franck; RAINEAU, Guillaume"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FA",4,"ESP","06:18.040","PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus; FRANQUET MONTFORT, Marc; ROJAS AZNAR, Patricio"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FA",5,"GER","06:19.290","KOCH, Jonathan; WICHERT, Lars; ARNOLD, Matthias; PESCHEL, Julius"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FA",6,"POL","06:27.360","PSZCZOLKOWSKI, Patryk; KAMINSKI, Dawid; SOBCZAK, Adam; PSZCZOLKOWSKI, Bartosz"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FB",1,"CZE","06:02.200","HUMPOLEC, Michael; HAJEK, Jan; ZADAK, Karel; VIKTORA, Milan"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FB",2,"AUT","06:04.070","SIGL, Dominik; LEMP, Markus; BERG, Florian; HELLMEIER, Joschka"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FB",3,"RUS","06:04.110","BELIKOV, Mikhail; KURANOV, Anton; VIKULIN, Aleksey; CHAUKIN, Alexander"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FB",4,"ITA","06:06.550","DELL'AQUILA, Armando; LA PADULA, Livio; GORETTI, Martino; LUINI, Elia"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Final","FB",5,"UKR","06:14.720","SERDIUK, Oleksandr; CHYKYRYNDA, Valerii; SYCHOV, Serhii; ZAMANA, Iegor"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R1",0,"NED","00:00.000","PIJS, Joris; VAN GENNEP, Jort; VAN DEN ENDE, Bjorn; HEIJBROCK, Timothee"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R1",1,"GER","06:01.030","KOCH, Jonathan; WICHERT, Lars; ARNOLD, Matthias; PESCHEL, Julius"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R1",2,"ESP","06:02.430","PEREZ MORENO, Sergio; GONZALEZ ALVAREZ, Jesus; FRANQUET MONTFORT, Marc; ROJAS AZNAR, Patricio"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R1",3,"CZE","06:07.010","HUMPOLEC, Michael; HAJEK, Jan; ZADAK, Karel; VIKTORA, Milan"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R1",4,"ITA","06:07.360","LA PADULA, Livio; DELL'AQUILA, Armando; GORETTI, Martino; LUINI, Elia"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R2",1,"FRA","06:03.110","MOUTERDE, Augustin"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R2",2,"POL","06:06.290","PSZCZOLKOWSKI, Patryk"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R2",3,"AUT","06:08.340","SIGL, Dominik"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R2",4,"RUS","06:10.290","BELIKOV, Mikhail"
"2014 European Rowing Championships","LM4-","Lightweight Men's Four - Repechage","R2",5,"UKR","06:20.440","SERDIUK, Oleksandr"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H1",1,"NED","06:42.120","WEERKAMP, Tim; DE GRAAF, Ivo"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H1",2,"CZE","06:44.890","KOPAC, Jiri; VRASTIL JR, Miroslav"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H1",3,"TUR","06:45.090","YILMAZ, Cem; YUMRUKAYA, Ahmet"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H1",4,"GER","07:01.660","NEUMANN, Torben; TEMEL, Can"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H1",5,"AUT","07:04.930","CHERNIKOV, Alexander; TABORSKY, Matthias"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H2",1,"GBR","06:39.490","SCRIMGEOUR, Sam; CLEGG, Jonathan"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H2",2,"FRA","06:42.610","DURET, Clement; ONFROY, Theophile"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H2",3,"GRE","06:51.260","KONSOLAS, Georgios; AFENTOULIS, Nikolaos"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H2",4,"POR","07:03.400","FERNANDES DA VEIGA, Paulo; GONCALVES COELHO, Nuno"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H2",5,"CRO","07:07.280","KAVCIC, Kresimir; FILIPOVIC, Marijan"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H3",1,"SUI","06:42.500","NIEPMANN, Simon; TRAMER, Lucas"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H3",2,"HUN","06:52.130","LORINCZY, Peter; VERMES, Peter"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H3",3,"ITA","06:53.540","OPPO, Stefano; DI GIROLAMO, Paolo"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Heat","H3",4,"DEN","07:12.610","MICHAELSEN, Christian; PATSCHEIDER, Thorbjoern"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FA",1,"SUI","06:29.570","NIEPMANN, Simon; TRAMER, Lucas"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FA",2,"GBR","06:30.320","SCRIMGEOUR, Sam; CLEGG, Jonathan"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FA",3,"NED","06:30.490","WEERKAMP, Tim; DE GRAAF, Ivo"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FA",4,"FRA","06:33.930","DURET, Clement; ONFROY, Theophile"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FA",5,"GER","06:33.970","NEUMANN, Torben; TEMEL, Can"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FA",6,"ITA","06:34.550","OPPO, Stefano; DI GIROLAMO, Paolo"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FB",1,"CZE","06:33.290","KOPAC, Jiri; VRASTIL JR, Miroslav"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FB",2,"TUR","06:35.300","YILMAZ, Cem; YUMRUKAYA, Ahmet"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FB",3,"AUT","06:39.650","CHERNIKOV, Alexander; TABORSKY, Matthias"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FB",4,"POR","06:40.670","FERNANDES DA VEIGA, Paulo; GONCALVES COELHO, Nuno"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FB",5,"GRE","06:40.850","KONSOLAS, Georgios; AFENTOULIS, Nikolaos"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FB",6,"HUN","06:52.000","LORINCZY, Peter; VERMES, Peter"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FC",1,"CRO","06:53.550","KAVCIC, Kresimir; FILIPOVIC, Marijan"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Final","FC",2,"DEN","06:57.450","MICHAELSEN, Christian; PATSCHEIDER, Thorbjoern"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Repechage","R1",1,"GER","06:43.560","NEUMANN, Torben; TEMEL, Can"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Repechage","R1",2,"POR","06:46.610","FERNANDES DA VEIGA, Paulo; GONCALVES COELHO, Nuno"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Repechage","R1",3,"AUT","06:47.580","CHERNIKOV, Alexander; TABORSKY, Matthias"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Repechage","R1",4,"DEN","06:49.970","MICHAELSEN, Christian; PATSCHEIDER, Thorbjoern"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Repechage","R1",5,"CRO","06:51.260","KAVCIC, Kresimir; FILIPOVIC, Marijan"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 1",1,"NED","06:35.000","WEERKAMP, Tim; DE GRAAF, Ivo"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 1",2,"GBR","06:35.560","SCRIMGEOUR, Sam; CLEGG, Jonathan"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 1",3,"GER","06:38.830","NEUMANN, Torben; TEMEL, Can"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 1",4,"GRE","06:41.850","KONSOLAS, Georgios; AFENTOULIS, Nikolaos"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 1",5,"AUT","06:45.860","CHERNIKOV, Alexander; TABORSKY, Matthias"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 1",6,"HUN","06:49.580","LORINCZY, Peter; VERMES, Peter"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 2",1,"SUI","06:33.050","NIEPMANN, Simon; TRAMER, Lucas"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 2",2,"FRA","06:34.660","DURET, Clement; ONFROY, Theophile"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 2",3,"ITA","06:35.280","OPPO, Stefano; DI GIROLAMO, Paolo"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 2",4,"CZE","06:35.420","KOPAC, Jiri; VRASTIL JR, Miroslav"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 2",5,"TUR","06:35.500","YILMAZ, Cem; YUMRUKAYA, Ahmet"
"2014 European Rowing Championships","LM2-","Lightweight Men's Pair - Semifinal","SA/B 2",6,"POR","06:47.690","FERNANDES DA VEIGA, Paulo; GONCALVES COELHO, Nuno"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H1",1,"GBR","07:03.950","FREEMAN-PASK, Adam"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H1",2,"DEN","07:05.890","BENDTSEN, Andrej"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H1",3,"SLO","07:06.670","HRVAT, Rajko"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H1",4,"AZE","07:16.020","AFANDIYEV, Javid"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H1",5,"CZE","07:22.790","CABLA, Petr"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H2",1,"SUI","06:59.980","SCHMID, Michael"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H2",2,"GRE","07:01.030","MAGDANIS, Panagiotis"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H2",3,"HUN","07:01.260","MATYASOVSZKI, Daniel"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H2",4,"SRB","07:13.690","STANOJEVIC, Milos"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H2",5,"SVK","07:26.950","REZNAK, Marek"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H3",1,"ITA","06:56.920","MIANI, Marcello"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H3",2,"BUL","06:59.350","VASILEV, Nedelcho"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H3",3,"IRL","07:02.210","O'DONOVAN, Paul"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H3",4,"FRA","07:06.950","PILAT, Alexandre"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H3",5,"TUR","07:16.580","KUSKU, Enes"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H4",1,"POR","06:56.410","FRAGA, Pedro"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H4",2,"GER","07:02.680","LAWITZKE, Daniel"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H4",3,"CRO","07:05.140","RADONIC, Luka"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H4",4,"NED","07:05.200","KLOMP, Daan"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Heat","H4",0,"ARM","00:00.000","SARGSYAN, Makar"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FA",1,"POR","06:51.720","FRAGA, Pedro"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FA",2,"ITA","06:54.420","MIANI, Marcello"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FA",3,"SUI","06:56.440","SCHMID, Michael"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FA",4,"DEN","06:57.850","BENDTSEN, Andrej"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FA",5,"GBR","07:00.930","FREEMAN-PASK, Adam"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FA",6,"GER","07:01.680","LAWITZKE, Daniel"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FB",1,"GRE","07:00.160","MAGDANIS, Panagiotis"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FB",2,"SRB","07:02.380","STANOJEVIC, Milos"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FB",3,"SLO","07:02.990","HRVAT, Rajko"
"2014 European Rowing Championships","LM1x","Lightweight Men's Single Sculls - Final","FB",4,"HUN","07:04.220","MATYASOVSZKI, Daniel"
